ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2014-07-28,'600800,Ìì½ò´Å¿¨,5.84,5.86,5.74,5.78,5.77,0.07,1.2132,3.9928,24368705,141589320.0,3569822914.48,3564216514.48,None
2014-07-25,'600800,Ìì½ò´Å¿¨,5.77,5.83,5.7,5.75,5.83,-0.06,-1.0292,3.5358,21579115,124093670.0,3527033941.19,3521494741.19,None
2014-07-24,'600800,Ìì½ò´Å¿¨,5.83,5.88,5.63,5.7,5.96,-0.13,-2.1812,6.8435,41766717,241111560.0,3563710204.01,3558113404.01,None
2014-07-23,'600800,Ìì½ò´Å¿¨,5.96,5.96,5.4,5.4,5.42,0.54,9.9631,5.6876,34712287,203082086.0,3643175440.12,3637453840.12,None
2014-07-22,'600800,Ìì½ò´Å¿¨,5.42,5.43,5.33,5.36,5.35,0.07,1.3084,1.0395,6344086,34229014.0,3313089074.74,3307885874.74,None
2014-07-21,'600800,Ìì½ò´Å¿¨,5.35,5.41,5.33,5.38,5.38,-0.03,-0.5576,0.6889,4204407,22513521.0,3270300101.45,3265164101.45,None
2014-07-18,'600800,Ìì½ò´Å¿¨,5.38,5.42,5.35,5.35,5.39,-0.01,-0.1855,0.9351,5706933,30766355.0,3288638232.86,3283473432.86,None
2014-07-17,'600800,Ìì½ò´Å¿¨,5.39,5.48,5.32,5.46,5.47,-0.08,-1.4625,1.6064,9804071,52949808.0,3294750943.33,3289576543.33,None
2014-07-16,'600800,Ìì½ò´Å¿¨,5.47,5.6,5.45,5.59,5.59,-0.12,-2.1467,1.8903,11536433,63675837.0,3343652627.09,3338401427.09,None
2014-07-15,'600800,Ìì½ò´Å¿¨,5.59,5.6,5.5,5.52,5.52,0.07,1.2681,2.3525,14357743,79829995.0,3417005152.73,3411638752.73,None
2014-07-14,'600800,Ìì½ò´Å¿¨,5.52,5.53,5.44,5.47,5.5,0.02,0.3636,1.6041,9790094,53773636.0,3374216179.44,3368916979.44,None
2014-07-11,'600800,Ìì½ò´Å¿¨,5.5,5.59,5.47,5.48,5.53,-0.03,-0.5425,2.136,13035999,71972350.0,3361990758.5,3356710758.5,None
2014-07-10,'600800,Ìì½ò´Å¿¨,5.53,5.65,5.38,5.44,5.41,0.12,2.2181,3.1638,19308910,106797035.0,3380328889.91,3375020089.91,None
2014-07-09,'600800,Ìì½ò´Å¿¨,5.41,5.54,5.38,5.53,5.53,-0.12,-2.17,1.7275,10542828,57585103.0,3306976364.27,3301782764.27,None
2014-07-08,'600800,Ìì½ò´Å¿¨,5.53,5.57,5.45,5.52,5.55,-0.02,-0.3604,1.7043,10401272,57248560.0,3380328889.91,3375020089.91,None
2014-07-07,'600800,Ìì½ò´Å¿¨,5.55,5.59,5.44,5.46,5.46,0.09,1.6484,3.1314,19111224,105828400.0,3392554310.85,3387226310.85,None
2014-07-04,'600800,Ìì½ò´Å¿¨,5.46,5.47,5.37,5.43,5.43,0.03,0.5525,1.64,10009155,54313221.0,3337539916.62,3332298316.62,None
2014-07-03,'600800,Ìì½ò´Å¿¨,5.43,5.48,5.39,5.41,5.41,0.02,0.3697,1.8675,11397522,61942433.0,3319201785.21,3313988985.21,None
2014-07-02,'600800,Ìì½ò´Å¿¨,5.41,5.45,5.36,5.37,5.4,0.01,0.1852,1.5932,9723380,52602412.0,3306976364.27,3301782764.27,None
2014-07-01,'600800,Ìì½ò´Å¿¨,5.4,5.5,5.3,5.3,5.32,0.08,1.5038,2.6817,16366521,88492490.0,3300863653.8,3295679653.8,None
2014-06-30,'600800,Ìì½ò´Å¿¨,5.32,5.34,5.22,5.31,5.32,0.0,0.0,1.8232,11127029,58733417.0,3251961970.04,3246854770.04,None
2014-06-27,'600800,Ìì½ò´Å¿¨,5.32,5.37,5.28,5.29,5.3,0.02,0.3774,1.2987,7925880,42289409.0,3251961970.04,3246854770.04,None
2014-06-26,'600800,Ìì½ò´Å¿¨,5.3,5.33,5.24,5.27,5.27,0.03,0.5693,1.2395,7565094,40096914.0,3239736549.1,3234648549.1,None
2014-06-25,'600800,Ìì½ò´Å¿¨,5.27,5.34,5.25,5.28,5.29,-0.02,-0.3781,1.0482,6397584,33809111.0,3221398417.69,3216339217.69,None
2014-06-24,'600800,Ìì½ò´Å¿¨,5.29,5.31,5.21,5.26,5.28,0.01,0.1894,1.1793,7197473,37825856.0,3233623838.63,3228545438.63,None
2014-06-23,'600800,Ìì½ò´Å¿¨,5.28,5.33,5.24,5.26,5.27,0.01,0.1898,1.0672,6513119,34385090.0,3227511128.16,3222442328.16,None
2014-06-20,'600800,Ìì½ò´Å¿¨,5.27,5.36,5.15,5.15,5.21,0.06,1.1516,1.1961,7300187,38569562.0,3221398417.69,3216339217.69,None
2014-06-19,'600800,Ìì½ò´Å¿¨,5.21,5.47,5.18,5.4,5.44,-0.23,-4.2279,1.8561,11328236,60213419.0,3184722154.87,3179720554.87,None
2014-06-18,'600800,Ìì½ò´Å¿¨,5.44,5.6,5.41,5.44,5.5,-0.06,-1.0909,3.0792,18792982,103479351.0,3325314495.68,3320092095.68,None
2014-06-17,'600800,Ìì½ò´Å¿¨,5.5,5.66,5.34,5.42,5.42,0.08,1.476,3.8655,23591771,130278094.0,3361990758.5,3356710758.5,None
2014-06-16,'600800,Ìì½ò´Å¿¨,5.42,5.46,5.39,5.41,5.43,-0.01,-0.1842,1.4281,8715645,47253035.0,3313089074.74,3307885874.74,None
2014-06-13,'600800,Ìì½ò´Å¿¨,5.43,5.48,5.32,5.39,5.37,0.06,1.1173,2.3228,14176186,76636736.0,3319201785.21,3313988985.21,None
2014-06-12,'600800,Ìì½ò´Å¿¨,5.37,5.45,5.31,5.35,5.37,0.0,0.0,1.8482,11280018,60825472.0,3282525522.39,3277370322.39,None
2014-06-11,'600800,Ìì½ò´Å¿¨,5.37,5.4,5.3,5.38,5.44,-0.07,-1.2868,2.0779,12681647,67865406.0,3282525522.39,3277370322.39,None
2014-06-10,'600800,Ìì½ò´Å¿¨,5.44,5.64,5.17,5.26,5.28,0.16,3.0303,3.7046,22609373,122259651.0,3325314495.68,3320092095.68,None
2014-06-09,'600800,Ìì½ò´Å¿¨,5.28,5.35,5.23,5.29,5.29,-0.01,-0.189,1.6939,10337948,54573957.0,3227511128.16,3222442328.16,None
2014-06-06,'600800,Ìì½ò´Å¿¨,5.29,5.41,5.26,5.39,5.39,-0.1,-1.8553,1.4067,8585345,45822291.0,3233623838.63,3228545438.63,None
2014-06-05,'600800,Ìì½ò´Å¿¨,5.39,5.4,5.32,5.35,5.4,-0.01,-0.1852,1.614,9850524,52816236.0,3294750943.33,3289576543.33,None
2014-06-04,'600800,Ìì½ò´Å¿¨,5.4,5.42,5.27,5.35,5.33,0.07,1.3133,1.9621,11975075,64023274.0,3300863653.8,3295679653.8,None
2014-06-03,'600800,Ìì½ò´Å¿¨,5.33,5.5,5.32,5.45,5.47,-0.14,-2.5594,2.4694,15071101,81160875.0,3258074680.51,3252957880.51,None
2014-05-30,'600800,Ìì½ò´Å¿¨,5.47,5.56,5.37,5.56,5.64,-0.17,-3.0142,3.942,24058423,131426845.0,3343652627.09,3338401427.09,None
2014-05-29,'600800,Ìì½ò´Å¿¨,5.64,5.87,5.56,5.8,5.6,0.04,0.7143,7.8519,47921195,273715714.0,3447568705.08,3442154305.08,None
2014-05-28,'600800,Ìì½ò´Å¿¨,5.6,5.6,5.09,5.09,5.09,0.51,10.0196,2.9335,17903241,98515770.0,3423117863.2,3417741863.2,None
2014-05-27,'600800,Ìì½ò´Å¿¨,5.09,5.15,5.08,5.13,5.13,-0.04,-0.7797,0.6379,3893119,19909520.0,3111369629.23,3106483229.23,None
2014-05-26,'600800,Ìì½ò´Å¿¨,5.13,5.14,5.08,5.14,5.11,0.02,0.3914,0.8685,5300369,27106095.0,3135820471.11,3130895671.11,None
2014-05-23,'600800,Ìì½ò´Å¿¨,5.11,5.12,5.04,5.06,5.09,0.02,0.3929,0.6833,4170210,21203846.0,3123595050.17,3118689450.17,None
2014-05-22,'600800,Ìì½ò´Å¿¨,5.09,5.16,5.04,5.07,5.06,0.03,0.5929,1.4026,8560259,43652637.0,3111369629.23,3106483229.23,None
2014-05-21,'600800,Ìì½ò´Å¿¨,5.06,5.08,4.98,5.05,5.05,0.01,0.198,0.581,3545613,17852527.0,3093031497.82,3088173897.82,None
2014-05-20,'600800,Ìì½ò´Å¿¨,5.05,5.11,5.03,5.04,5.06,-0.01,-0.1976,0.6882,4200050,21260332.0,3086918787.35,3082070787.35,None
2014-05-19,'600800,Ìì½ò´Å¿¨,5.06,5.18,5.0,5.18,5.11,-0.05,-0.9785,0.9978,6089575,30845685.0,3093031497.82,3088173897.82,None
2014-05-16,'600800,Ìì½ò´Å¿¨,5.11,5.14,4.98,5.06,5.05,0.06,1.1881,0.8771,5353119,27045940.0,3123595050.17,3118689450.17,None
2014-05-15,'600800,Ìì½ò´Å¿¨,5.05,5.13,5.03,5.13,5.13,-0.08,-1.5595,0.5327,3250958,16482654.0,3086918787.35,3082070787.35,None
2014-05-14,'600800,Ìì½ò´Å¿¨,5.13,5.18,5.1,5.14,5.13,0.0,0.0,0.5851,3570658,18323847.0,3135820471.11,3130895671.11,None
2014-05-13,'600800,Ìì½ò´Å¿¨,5.13,5.16,5.08,5.15,5.15,-0.02,-0.3883,0.6499,3966589,20298784.0,3135820471.11,3130895671.11,None
2014-05-12,'600800,Ìì½ò´Å¿¨,5.15,5.19,5.02,5.07,5.02,0.13,2.5896,1.1917,7272982,37173007.0,3148045892.05,3143101892.05,None
2014-05-09,'600800,Ìì½ò´Å¿¨,5.02,5.1,5.01,5.09,5.08,-0.06,-1.1811,0.5901,3601451,18196211.0,3068580655.94,3063761455.94,None
2014-05-08,'600800,Ìì½ò´Å¿¨,5.08,5.15,5.02,5.03,5.06,0.02,0.3953,0.6235,3805274,19373220.0,3105256918.76,3100380118.76,None
2014-05-07,'600800,Ìì½ò´Å¿¨,5.06,5.19,5.05,5.19,5.2,-0.14,-2.6923,0.5587,3409657,17446500.0,3093031497.82,3088173897.82,None
2014-05-06,'600800,Ìì½ò´Å¿¨,5.2,5.24,5.16,5.22,5.19,0.01,0.1927,0.7259,4430275,23007844.0,3178609444.4,3173617444.4,None
2014-05-05,'600800,Ìì½ò´Å¿¨,5.19,5.23,5.14,5.17,5.19,0.0,0.0,0.4848,2958773,15361252.0,3172496733.93,3167514333.93,None
2014-04-30,'600800,Ìì½ò´Å¿¨,5.19,5.21,5.09,5.13,5.12,0.07,1.3672,0.6159,3758875,19382102.0,3172496733.93,3167514333.93,None
2014-04-29,'600800,Ìì½ò´Å¿¨,5.12,5.13,5.0,5.0,5.0,0.12,2.4,0.8538,5210667,26425906.0,3129707760.64,3124792560.64,None
2014-04-28,'600800,Ìì½ò´Å¿¨,5.0,5.24,4.94,5.2,5.2,-0.2,-3.8462,1.4161,8642882,43525068.0,3056355235.0,3051555235.0,None
2014-04-25,'600800,Ìì½ò´Å¿¨,5.2,5.46,5.17,5.41,5.41,-0.21,-3.8817,1.2518,7639881,40417006.0,3178609444.4,3173617444.4,None
2014-04-24,'600800,Ìì½ò´Å¿¨,5.41,5.57,5.38,5.53,5.55,-0.14,-2.5225,0.9024,5507552,30181720.0,3306976364.27,3301782764.27,None
2014-04-23,'600800,Ìì½ò´Å¿¨,5.55,5.63,5.51,5.6,5.6,-0.05,-0.8929,0.6554,4000169,22258384.0,3392554310.85,3387226310.85,None
2014-04-22,'600800,Ìì½ò´Å¿¨,5.6,5.68,5.51,5.59,5.59,0.01,0.1789,0.7625,4653538,26025214.0,3423117863.2,3417741863.2,None
2014-04-21,'600800,Ìì½ò´Å¿¨,5.59,5.83,5.57,5.83,5.83,-0.24,-4.1166,1.9677,12009300,68243859.0,3417005152.73,3411638752.73,None
2014-04-18,'600800,Ìì½ò´Å¿¨,5.83,5.9,5.72,5.77,5.78,0.05,0.8651,1.181,7176755,41835788.0,3563710204.01,3542744066.51,None
2014-04-17,'600800,Ìì½ò´Å¿¨,5.78,5.84,5.69,5.81,5.81,-0.03,-0.5164,1.3251,8052413,46287607.0,3533146651.66,3512360326.66,None
2014-04-16,'600800,Ìì½ò´Å¿¨,5.81,5.93,5.73,5.88,5.95,-0.14,-2.3529,1.6647,10115971,58865523.0,3551484783.07,3530590570.57,None
2014-04-15,'600800,Ìì½ò´Å¿¨,5.95,6.09,5.91,5.92,5.92,0.03,0.5068,2.3776,14448342,86522683.0,3637062729.65,3615665042.15,None
2014-04-14,'600800,Ìì½ò´Å¿¨,5.92,5.95,5.87,5.88,5.87,0.05,0.8518,1.2368,7515510,44431194.0,3618724598.24,3597434798.24,None
2014-04-11,'600800,Ìì½ò´Å¿¨,5.87,5.92,5.82,5.89,5.9,-0.03,-0.5085,1.1058,6719670,39366248.0,3588161045.89,3567051058.39,None
2014-04-10,'600800,Ìì½ò´Å¿¨,5.9,5.98,5.88,5.98,5.97,-0.07,-1.1725,1.6832,10228321,60563688.0,3606499177.3,3585281302.3,None
2014-04-09,'600800,Ìì½ò´Å¿¨,5.97,6.02,5.86,5.89,5.87,0.1,1.7036,2.088,12688247,75627736.0,3649288150.59,3627818538.09,None
2014-04-08,'600800,Ìì½ò´Å¿¨,5.87,5.91,5.75,5.8,5.84,0.03,0.5137,1.4449,8780329,51340978.0,3588161045.89,3567051058.39,None
2014-04-04,'600800,Ìì½ò´Å¿¨,5.84,5.92,5.62,5.65,5.71,0.13,2.2767,1.6496,10024492,58337741.0,3569822914.48,3548820814.48,None
2014-04-03,'600800,Ìì½ò´Å¿¨,5.71,5.88,5.7,5.83,5.8,-0.09,-1.5517,1.0366,6298886,36397815.0,3490357678.37,3469823090.87,None
2014-04-02,'600800,Ìì½ò´Å¿¨,5.8,5.87,5.76,5.84,5.82,-0.02,-0.3436,1.2249,7443347,43305837.0,3545372072.6,3524513822.6,None
2014-04-01,'600800,Ìì½ò´Å¿¨,5.82,5.84,5.66,5.66,5.71,0.11,1.9264,1.6276,9890547,56900484.0,3557597493.54,3536667318.54,None
2014-03-31,'600800,Ìì½ò´Å¿¨,5.71,5.83,5.65,5.69,5.63,0.08,1.421,1.1703,7111803,40781370.0,3490357678.37,3469823090.87,None
2014-03-28,'600800,Ìì½ò´Å¿¨,5.63,5.95,5.61,5.9,5.88,-0.25,-4.2517,2.1375,12989224,74785351.0,3441455994.61,3421209107.11,None
2014-03-27,'600800,Ìì½ò´Å¿¨,5.88,6.11,5.87,5.96,6.01,-0.13,-2.1631,2.8546,17346938,104026987.0,3594273756.36,3573127806.36,None
2014-03-26,'600800,Ìì½ò´Å¿¨,6.01,6.06,5.77,5.84,5.87,0.14,2.385,2.891,17568179,103981632.0,3673738992.47,3652125529.97,None
2014-03-25,'600800,Ìì½ò´Å¿¨,5.87,6.11,5.8,5.91,5.9,-0.03,-0.5085,2.9616,17996934,107135057.0,3588161045.89,3567051058.39,None
2014-03-24,'600800,Ìì½ò´Å¿¨,5.9,5.95,5.7,5.7,5.67,0.23,4.0564,3.2843,19957915,116634801.0,3606499177.3,3585281302.3,None
2014-03-21,'600800,Ìì½ò´Å¿¨,5.67,5.73,5.48,5.56,5.6,0.07,1.25,1.9076,11592131,65137107.0,3465906836.49,3445516098.99,None
2014-03-20,'600800,Ìì½ò´Å¿¨,5.6,5.84,5.56,5.77,5.77,-0.17,-2.9463,1.6528,10043952,57560420.0,3423117863.2,3402978863.2,None
2014-03-19,'600800,Ìì½ò´Å¿¨,5.77,5.89,5.62,5.76,5.78,-0.01,-0.173,2.287,13897545,80064119.0,3527033941.19,3506283578.69,None
2014-03-18,'600800,Ìì½ò´Å¿¨,5.78,5.85,5.69,5.75,5.75,0.03,0.5217,1.934,11752671,67663880.0,3533146651.66,3512360326.66,None
2014-03-17,'600800,Ìì½ò´Å¿¨,5.75,5.75,5.6,5.63,5.71,0.04,0.7005,1.625,9874936,56393394.0,3514808520.25,3494130082.75,None
2014-03-14,'600800,Ìì½ò´Å¿¨,5.71,5.81,5.51,5.6,5.61,0.1,1.7825,2.1022,12774598,72478036.0,3490357678.37,3469823090.87,None
2014-03-13,'600800,Ìì½ò´Å¿¨,5.61,5.65,5.56,5.58,5.57,0.04,0.7181,1.214,7377411,41407270.0,3429230573.67,3409055611.17,None
2014-03-12,'600800,Ìì½ò´Å¿¨,5.57,5.65,5.43,5.59,5.62,-0.05,-0.8897,1.7112,10398602,57609724.0,3404779731.79,3384748619.29,None
2014-03-11,'600800,Ìì½ò´Å¿¨,5.62,5.79,5.51,5.73,5.74,-0.12,-2.0906,2.1935,13329130,75363609.0,3435343284.14,3415132359.14,None
2014-03-10,'600800,Ìì½ò´Å¿¨,5.74,6.03,5.73,5.89,5.97,-0.23,-3.8526,2.2385,13602888,79763040.0,3508695809.78,3488053334.78,None
2014-03-07,'600800,Ìì½ò´Å¿¨,5.97,6.14,5.95,6.1,6.12,-0.15,-2.451,2.6883,16336293,98451665.0,3649288150.59,3627818538.09,None
2014-03-06,'600800,Ìì½ò´Å¿¨,6.12,6.38,6.11,6.17,6.11,0.01,0.1637,3.5355,21484223,133220987.0,3740978807.64,3718969757.64,None
2014-03-05,'600800,Ìì½ò´Å¿¨,6.11,6.23,6.05,6.22,6.28,-0.17,-2.707,4.0549,24640557,151344877.0,3734866097.17,3712893009.67,None
2014-03-04,'600800,Ìì½ò´Å¿¨,6.28,6.48,5.91,5.96,6.05,0.23,3.8017,7.0625,42916879,266418202.0,3838782175.16,3816197725.16,None
2014-03-03,'600800,Ìì½ò´Å¿¨,6.05,6.18,5.81,5.9,5.88,0.17,2.8912,4.2579,25874310,156349717.0,3698189834.35,3676432521.85,None
2014-02-28,'600800,Ìì½ò´Å¿¨,5.88,6.11,5.71,6.01,5.99,-0.11,-1.8364,3.7564,22826566,134475456.0,3594273756.36,3573127806.36,None
2014-02-27,'600800,Ìì½ò´Å¿¨,5.99,6.28,5.91,6.19,6.21,-0.22,-3.5427,4.8382,29400367,180164057.0,3661513571.53,3639972034.03,None
2014-02-26,'600800,Ìì½ò´Å¿¨,6.21,6.3,5.73,6.05,6.2,0.01,0.1613,5.5886,33960696,205790278.0,3795993201.87,3773660489.37,None
2014-02-25,'600800,Ìì½ò´Å¿¨,6.2,6.64,6.0,6.44,6.41,-0.21,-3.2761,9.2636,56292762,357688140.0,3789880491.4,3767583741.4,None
2014-02-24,'600800,Ìì½ò´Å¿¨,6.41,6.49,6.22,6.32,6.38,0.03,0.4702,5.5314,33612716,213916080.0,3918247411.27,3895195448.77,None
2014-02-21,'600800,Ìì½ò´Å¿¨,6.38,6.55,6.22,6.4,6.4,-0.02,-0.3125,7.4725,45408471,290256928.0,3899909279.86,3876965204.86,None
2014-02-20,'600800,Ìì½ò´Å¿¨,6.4,6.68,6.02,6.22,6.38,0.02,0.3135,12.3968,75332506,484551031.0,3912134700.8,3889118700.8,None
2014-02-19,'600800,Ìì½ò´Å¿¨,6.38,6.6,6.12,6.25,6.01,0.37,6.1564,17.6839,107460881,685712324.0,3899909279.86,3876965204.86,None
2014-02-18,'600800,Ìì½ò´Å¿¨,6.01,6.01,5.36,5.44,5.46,0.55,10.0733,7.8417,47652196,274492886.0,3673738992.47,3652125529.97,None
2014-02-17,'600800,Ìì½ò´Å¿¨,5.46,5.47,5.37,5.4,5.42,0.04,0.738,2.2776,13840374,75157901.0,3337539916.62,3317904391.62,None
2014-02-14,'600800,Ìì½ò´Å¿¨,5.42,5.45,5.32,5.35,5.31,0.11,2.0716,1.4444,8777346,47421662.0,3313089074.74,3293597399.74,None
2014-02-13,'600800,Ìì½ò´Å¿¨,5.31,5.55,5.3,5.55,5.57,-0.26,-4.6679,2.9609,17992403,97719719.0,3245849259.57,3226753172.07,None
2014-02-12,'600800,Ìì½ò´Å¿¨,5.57,5.68,5.48,5.53,5.53,0.04,0.7233,4.304,26154315,146558605.0,3404779731.79,3384748619.29,None
2014-02-11,'600800,Ìì½ò´Å¿¨,5.53,5.62,5.4,5.41,5.5,0.03,0.5455,4.1013,24922818,137185842.0,3380328889.91,3360441627.41,None
2014-02-10,'600800,Ìì½ò´Å¿¨,5.5,5.77,5.23,5.28,5.28,0.22,4.1667,5.7527,34957709,191866678.0,3361990758.5,3342211383.5,None
2014-02-07,'600800,Ìì½ò´Å¿¨,5.28,5.33,4.96,5.0,5.0,0.28,5.6,2.699,16401343,85118038.0,3227511128.16,3208522928.16,None
2014-01-30,'600800,Ìì½ò´Å¿¨,5.0,5.03,4.95,5.03,5.01,-0.01,-0.1996,0.6393,3884761,19410856.0,3056355235.0,3038373985.0,None
2014-01-29,'600800,Ìì½ò´Å¿¨,5.01,5.06,4.99,5.0,5.0,0.01,0.2,0.5788,3517109,17665690.0,3062467945.47,3044450732.97,None
2014-01-28,'600800,Ìì½ò´Å¿¨,5.0,5.06,4.95,5.01,5.02,-0.02,-0.3984,0.9527,5789536,28905898.0,3056355235.0,3038373985.0,None
2014-01-27,'600800,Ìì½ò´Å¿¨,5.02,5.09,5.02,5.09,5.1,-0.08,-1.5686,1.1032,6703842,33794735.0,3068580655.94,3050527480.94,None
2014-01-24,'600800,Ìì½ò´Å¿¨,5.1,5.14,5.0,5.02,5.03,0.07,1.3917,1.4129,8585886,43637735.0,3117482339.7,3099141464.7,None
2014-01-23,'600800,Ìì½ò´Å¿¨,5.03,5.09,5.0,5.02,5.03,0.0,0.0,0.8531,5184049,26141472.0,3074693366.41,3056604228.91,None
2014-01-22,'600800,Ìì½ò´Å¿¨,5.03,5.08,4.86,4.88,4.88,0.15,3.0738,1.302,7911632,39537408.0,3074693366.41,3056604228.91,None
2014-01-21,'600800,Ìì½ò´Å¿¨,4.88,4.92,4.85,4.86,4.86,0.02,0.4115,0.5529,3359624,16403654.0,2983002709.36,2965453009.36,None
2014-01-20,'600800,Ìì½ò´Å¿¨,4.86,4.94,4.8,4.94,4.94,-0.08,-1.6194,0.7978,4847866,23583724.0,2970777288.42,2953299513.42,None
2014-01-17,'600800,Ìì½ò´Å¿¨,4.94,5.02,4.92,5.02,5.05,-0.11,-2.1782,0.6814,4140456,20563718.0,3019678972.18,3001913497.18,None
2014-01-16,'600800,Ìì½ò´Å¿¨,5.05,5.12,4.99,5.0,4.99,0.06,1.2024,1.1523,7002090,35401251.0,3086918787.35,3068757724.85,None
2014-01-15,'600800,Ìì½ò´Å¿¨,4.99,5.01,4.91,5.0,4.97,0.02,0.4024,0.7155,4347851,21545743.0,3050242524.53,3032297237.03,None
2014-01-14,'600800,Ìì½ò´Å¿¨,4.97,4.98,4.85,4.92,4.92,0.05,1.0163,0.738,4484451,22059113.0,3038017103.59,3020143741.09,None
2014-01-13,'600800,Ìì½ò´Å¿¨,4.92,5.03,4.9,4.97,4.99,-0.07,-1.4028,1.0639,6464865,32161936.0,3007453551.24,2989760001.24,None
2014-01-10,'600800,Ìì½ò´Å¿¨,4.99,5.27,4.97,5.19,5.23,-0.24,-4.5889,1.4459,8786427,44425934.0,3050242524.53,3032297237.03,None
2014-01-09,'600800,Ìì½ò´Å¿¨,5.23,5.35,5.16,5.2,5.2,0.03,0.5769,1.2724,7731851,40772302.0,3196947575.81,3178139188.31,None
2014-01-08,'600800,Ìì½ò´Å¿¨,5.2,5.33,5.18,5.29,5.26,-0.06,-1.1407,0.7058,4289142,22439415.0,3178609444.4,3159908944.4,None
2014-01-07,'600800,Ìì½ò´Å¿¨,5.26,5.38,5.19,5.22,5.24,0.02,0.3817,0.5275,3205475,16959198.0,3215285707.22,3196369432.22,None
2014-01-06,'600800,Ìì½ò´Å¿¨,5.24,5.41,5.21,5.41,5.41,-0.17,-3.1423,0.8747,5315293,28015658.0,3203060286.28,3184215936.28,None
2014-01-03,'600800,Ìì½ò´Å¿¨,5.41,5.5,5.36,5.46,5.5,-0.09,-1.6364,1.0391,6314437,34326061.0,3306976364.27,3287520651.77,None
2014-01-02,'600800,Ìì½ò´Å¿¨,5.5,5.57,5.37,5.39,5.47,0.03,0.5484,1.5037,9137465,50057609.0,3361990758.5,3342211383.5,None
2013-12-31,'600800,Ìì½ò´Å¿¨,5.47,5.52,5.42,5.48,5.44,0.03,0.5515,1.1602,7050182,38558219.0,3343652627.09,3323981139.59,None
2013-12-30,'600800,Ìì½ò´Å¿¨,5.44,5.48,5.23,5.28,5.23,0.21,4.0153,1.7849,10846443,58500522.0,3325314495.68,3305750895.68,None
2013-12-27,'600800,Ìì½ò´Å¿¨,5.23,5.26,5.16,5.2,5.2,0.03,0.5769,0.6428,3906131,20390502.0,3196947575.81,3178139188.31,None
2013-12-26,'600800,Ìì½ò´Å¿¨,5.2,5.35,5.18,5.35,5.33,-0.13,-2.439,0.8098,4921071,25802618.0,3178609444.4,3159908944.4,None
2013-12-25,'600800,Ìì½ò´Å¿¨,5.33,5.35,5.28,5.28,5.31,0.02,0.3766,0.6046,3674000,19515364.0,3258074680.51,3238906668.01,None
2013-12-24,'600800,Ìì½ò´Å¿¨,5.31,5.36,5.25,5.28,5.28,0.03,0.5682,0.4422,2687059,14276513.0,3245849259.57,3226753172.07,None
2013-12-23,'600800,Ìì½ò´Å¿¨,5.28,5.38,5.11,5.31,5.3,-0.02,-0.3774,0.5221,3172774,16793421.0,3227511128.16,3208522928.16,None
2013-12-20,'600800,Ìì½ò´Å¿¨,5.3,5.42,5.29,5.37,5.39,-0.09,-1.6698,0.752,4569713,24344630.0,3239736549.1,3220676424.1,None
2013-12-19,'600800,Ìì½ò´Å¿¨,5.39,5.48,5.36,5.44,5.45,-0.06,-1.1009,0.6681,4059889,22038926.0,3294750943.33,3275367155.83,None
2013-12-18,'600800,Ìì½ò´Å¿¨,5.45,5.56,5.4,5.52,5.54,-0.09,-1.6245,1.2275,7459009,40758974.0,3331427206.15,3311827643.65,None
2013-12-17,'600800,Ìì½ò´Å¿¨,5.54,5.64,5.53,5.55,5.57,-0.03,-0.5386,0.8452,5136315,28606822.0,3386441600.38,3366518375.38,None
2013-12-16,'600800,Ìì½ò´Å¿¨,5.57,5.68,5.53,5.66,5.61,-0.04,-0.713,1.3706,8328900,46785789.0,3404779731.79,3384748619.29,None
2013-12-13,'600800,Ìì½ò´Å¿¨,5.61,5.68,5.5,5.53,5.54,0.07,1.2635,1.3136,7982300,44637616.0,3429230573.67,3409055611.17,None
2013-12-12,'600800,Ìì½ò´Å¿¨,5.54,5.62,5.53,5.56,5.62,-0.08,-1.4235,1.386,8422586,46925802.0,3386441600.38,3366518375.38,None
2013-12-11,'600800,Ìì½ò´Å¿¨,5.62,5.77,5.59,5.7,5.68,-0.06,-1.0563,2.6228,15938282,90506660.0,3435343284.14,3415132359.14,None
2013-12-10,'600800,Ìì½ò´Å¿¨,5.68,5.69,5.53,5.56,5.56,0.12,2.1583,1.9781,12020516,67386524.0,3472019546.96,3451592846.96,None
2013-12-09,'600800,Ìì½ò´Å¿¨,5.56,5.61,5.53,5.6,5.54,0.02,0.361,0.819,4976678,27652652.0,3398667021.32,3378671871.32,None
2013-12-06,'600800,Ìì½ò´Å¿¨,5.54,5.62,5.48,5.55,5.52,0.02,0.3623,1.4505,8814592,48964038.0,3386441600.38,3366518375.38,None
2013-12-05,'600800,Ìì½ò´Å¿¨,5.52,5.57,5.48,5.54,5.56,-0.04,-0.7194,1.3272,8065031,44492983.0,3374216179.44,3354364879.44,None
2013-12-04,'600800,Ìì½ò´Å¿¨,5.56,5.68,5.44,5.48,5.48,0.08,1.4599,2.2972,13959767,78019515.0,3398667021.32,3378671871.32,None
